timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-20 15:56:31,331",82650,2.566e-05,4 days 8:33:22,4.384,0.099,31076.0,0.0184,0.1066,0.0558,0.3161,0.029,0.1772,0.0242,0.1337,0.0214,0.1192,0.0193,0.1094,0.0375,0.0678,0.0336,0.2356,0.3138,0.8844,0.1576,0.4322,0.0919,0.3065,0.0572,0.2646,0.0383,0.2485,0.0793,0.1282,0.0253,0.1505,0.0734,0.3607,0.0473,0.2254,0.0387,0.1789,0.0299,0.1602,0.026,0.1516,0.051,0.0879,0.0219,0.1237,0.0532,0.304,0.0327,0.1878,0.0268,"0.1487,"
"2026-04-20 16:00:11,026",82700,2.564e-05,4 days 8:29:14,4.394,0.102,31076.0,0.0341,0.1057,0.0647,0.2985,0.0482,0.1716,0.041,0.1306,0.0359,0.1162,0.0353,0.1088,0.0377,0.0614,0.0503,0.2559,0.306,0.9652,0.1624,0.4713,0.1046,0.3398,0.072,0.2894,0.0577,0.2687,0.081,0.1361,0.0337,0.161,0.0686,0.3908,0.0507,0.2407,0.0416,0.1925,0.0383,0.1739,0.0341,0.1629,0.0525,0.0845,0.0363,0.127,0.0764,0.3463,0.0515,0.2029,0.0425,"0.1558,"
"2026-04-20 16:03:52,332",82750,2.561e-05,4 days 8:25:39,4.426,0.117,31076.0,0.0273,0.1138,0.0603,0.3345,0.0433,0.1861,0.0342,0.1395,0.029,0.1229,0.0275,0.117,0.0392,0.0709,0.0467,0.2679,0.3413,0.9847,0.1701,0.4866,0.096,0.3522,0.0669,0.3052,0.0542,0.2789,0.0853,0.136,0.0309,0.1551,0.0769,0.3783,0.053,0.2345,0.0408,0.1875,0.0348,0.166,0.0321,0.1559,0.0537,0.0874,0.0287,0.121,0.0702,0.3314,0.0492,0.1974,0.0356,"0.1551,"
"2026-04-20 16:07:32,987",82800,2.559e-05,4 days 8:21:51,4.413,0.102,31076.0,0.0237,0.1071,0.0587,0.3133,0.0374,0.1725,0.0315,0.1311,0.0267,0.1158,0.0243,0.1097,0.0364,0.0587,0.0324,0.2371,0.3018,0.9489,0.1555,0.438,0.0826,0.314,0.0504,0.2644,0.0337,0.248,0.0761,0.1212,0.0277,0.1471,0.0568,0.3663,0.0419,0.2228,0.0369,0.1725,0.0315,0.1543,0.0282,0.1481,0.052,0.0814,0.0203,0.1263,0.0439,0.2877,0.0348,0.1867,0.0276,"0.1513,"
"2026-04-20 16:11:13,922",82850,2.557e-05,4 days 8:18:09,4.419,0.101,31076.0,0.0216,0.1068,0.0496,0.3084,0.035,0.1747,0.0255,0.1283,0.0228,0.117,0.0224,0.1094,0.0374,0.0648,0.0411,0.2274,0.295,0.8843,0.1436,0.4259,0.0862,0.2964,0.059,0.2525,0.0443,0.2376,0.073,0.1245,0.0304,0.1411,0.0672,0.3563,0.0437,0.2228,0.0332,0.1722,0.0315,0.1545,0.0298,0.145,0.0496,0.0799,0.0347,0.1391,0.0531,0.3223,0.0432,0.2015,0.0365,"0.1612,"
"2026-04-20 16:14:52,067",82900,2.554e-05,4 days 8:13:31,4.362,0.104,31076.0,0.0223,0.0901,0.0472,0.2664,0.0315,0.1506,0.0283,0.1131,0.0244,0.0987,0.0223,0.0917,0.0367,0.0653,0.0315,0.2041,0.3119,0.8538,0.1382,0.3985,0.078,0.2797,0.0551,0.2342,0.0345,0.2135,0.0746,0.1216,0.0219,0.115,0.0556,0.2916,0.0355,0.1766,0.0251,0.1422,0.0235,0.1235,0.0224,0.1163,0.0466,0.0786,0.0246,0.0928,0.0429,0.251,0.0323,0.1478,0.0301,"0.1137,"
"2026-04-20 16:18:30,242",82950,2.552e-05,4 days 8:08:56,4.364,0.107,31076.0,0.0211,0.1366,0.0616,0.3819,0.0337,0.2144,0.0263,0.1681,0.0261,0.1494,0.0225,0.1405,0.0396,0.0606,0.0267,0.2376,0.3012,0.9298,0.1488,0.4418,0.0785,0.3088,0.0481,0.2667,0.0322,0.2453,0.0776,0.1262,0.0159,0.1463,0.0535,0.3646,0.0338,0.2226,0.0259,0.1731,0.0198,0.1556,0.0163,0.1464,0.0527,0.0833,0.0161,0.1203,0.0468,0.325,0.0326,0.1926,0.028,"0.1485,"
"2026-04-20 16:22:08,168",83000,2.55e-05,4 days 8:04:16,4.359,0.112,31076.0,0.0261,0.1017,0.0519,0.2969,0.0365,0.1682,0.0331,0.1259,0.028,0.1129,0.0259,0.1052,0.0368,0.0731,0.0486,0.2356,0.3143,0.9048,0.1594,0.4193,0.0866,0.3021,0.0603,0.2611,0.0472,0.2466,0.0745,0.1356,0.0322,0.1581,0.0703,0.367,0.0518,0.2366,0.0419,0.1877,0.0397,0.1684,0.034,0.1604,0.0498,0.094,0.0314,0.1142,0.0556,0.2959,0.0478,0.1769,0.0382,"0.1369,"
"2026-04-20 16:25:45,022",83050,2.547e-05,4 days 7:59:18,4.337,0.103,31076.0,0.0211,0.1092,0.0531,0.303,0.0312,0.1726,0.0248,0.1338,0.0221,0.1193,0.0213,0.1122,0.0375,0.0644,0.0451,0.2589,0.3244,0.9484,0.1633,0.4604,0.097,0.3298,0.0642,0.2862,0.0494,0.2648,0.0826,0.1316,0.0215,0.1525,0.0555,0.3293,0.038,0.2231,0.0316,0.1782,0.0266,0.1619,0.0234,0.1543,0.0504,0.0856,0.022,0.1311,0.0512,0.3082,0.0318,0.1999,0.0253,"0.1553,"
"2026-04-20 16:29:23,027",83100,2.545e-05,4 days 7:54:42,4.359,0.105,31076.0,0.0098,0.0951,0.0414,0.3277,0.0258,0.1644,0.018,0.1212,0.0124,0.1044,0.01,0.0986,0.038,0.0644,0.0352,0.2229,0.2827,0.8759,0.1369,0.4169,0.0849,0.2915,0.0576,0.2523,0.043,0.2324,0.0778,0.1344,0.0158,0.1317,0.0557,0.3083,0.0338,0.194,0.0244,0.1557,0.0183,0.1389,0.0161,0.1301,0.0509,0.0902,0.0153,0.1069,0.0469,0.2869,0.0303,0.1657,0.0206,"0.1319,"
"2026-04-20 16:33:00,726",83150,2.543e-05,4 days 7:50:03,4.354,0.107,31076.0,0.0296,0.1105,0.0542,0.299,0.0393,0.177,0.0349,0.1367,0.0305,0.1206,0.0297,0.1139,0.037,0.0605,0.0394,0.2135,0.3033,0.9548,0.1648,0.4285,0.0984,0.2945,0.0596,0.2493,0.0413,0.2286,0.0757,0.1205,0.0269,0.1642,0.0681,0.3681,0.0461,0.234,0.0352,0.1892,0.0284,0.1744,0.0266,0.1641,0.0506,0.0806,0.0259,0.1407,0.058,0.3293,0.0366,0.2058,0.0308,"0.1659,"
"2026-04-20 16:36:38,036",83200,2.54e-05,4 days 7:45:18,4.347,0.103,31076.0,0.0146,0.1187,0.0432,0.3312,0.0223,0.1978,0.0166,0.1443,0.0145,0.1275,0.014,0.1204,0.0387,0.0657,0.0396,0.2781,0.3157,0.933,0.1613,0.464,0.0941,0.3516,0.0599,0.3085,0.0452,0.2874,0.083,0.1403,0.0228,0.1516,0.0528,0.3556,0.0343,0.2253,0.0306,0.1769,0.0257,0.1577,0.0238,0.1497,0.0509,0.0868,0.0235,0.1286,0.0614,0.3373,0.0358,0.1982,0.0288,"0.1530,"
"2026-04-20 16:40:15,692",83250,2.538e-05,4 days 7:40:40,4.353,0.103,31076.0,0.0232,0.1043,0.0577,0.2926,0.0372,0.167,0.0304,0.1288,0.0256,0.1151,0.0243,0.1073,0.0379,0.0666,0.0484,0.2368,0.3178,0.9111,0.1585,0.4385,0.1006,0.3113,0.0662,0.2648,0.0503,0.2457,0.0755,0.1353,0.0344,0.1402,0.0725,0.3442,0.0545,0.2127,0.0441,0.1689,0.0391,0.15,0.0342,0.1422,0.0517,0.0891,0.0361,0.1168,0.0757,0.2972,0.0468,0.185,0.0423,"0.1415,"
"2026-04-20 16:43:52,145",83300,2.536e-05,4 days 7:35:42,4.329,0.104,31076.0,0.0207,0.1208,0.0556,0.3526,0.03,0.1958,0.0246,0.1503,0.0225,0.1304,0.0214,0.1238,0.0383,0.0633,0.0437,0.2544,0.3191,0.9444,0.1581,0.4666,0.0962,0.329,0.0613,0.2825,0.0476,0.261,0.0807,0.139,0.0218,0.16,0.0723,0.3935,0.0466,0.2507,0.0324,0.1951,0.0249,0.1731,0.0224,0.1609,0.0524,0.0881,0.0201,0.1414,0.0559,0.3474,0.0326,0.2204,0.0278,"0.1760,"
"2026-04-20 16:47:29,169",83350,2.533e-05,4 days 7:30:56,4.341,0.111,31076.0,0.0088,0.0985,0.0388,0.301,0.0193,0.1682,0.013,0.123,0.0106,0.1082,0.009,0.101,0.0365,0.0654,0.0407,0.23,0.2938,0.8728,0.1448,0.4078,0.0855,0.2909,0.0592,0.2576,0.0444,0.2371,0.0746,0.1276,0.0225,0.1266,0.0603,0.3036,0.0361,0.1959,0.0297,0.1531,0.0251,0.1365,0.0214,0.128,0.0486,0.0854,0.0181,0.104,0.048,0.2779,0.0293,0.1605,0.0255,"0.1286,"
"2026-04-20 16:51:06,311",83400,2.531e-05,4 days 7:26:13,4.342,0.107,31076.0,0.0228,0.1025,0.0498,0.2847,0.0328,0.1729,0.0283,0.1277,0.0254,0.1134,0.0235,0.1048,0.0381,0.0649,0.0482,0.2493,0.2998,0.9732,0.1476,0.4561,0.0958,0.3284,0.0658,0.2796,0.0496,0.2623,0.0759,0.1321,0.0369,0.152,0.0807,0.3684,0.0552,0.2252,0.0416,0.1809,0.0379,0.1636,0.0355,0.1549,0.0528,0.0894,0.027,0.131,0.0664,0.3284,0.0386,0.2043,0.0346,"0.1625,"
"2026-04-20 16:54:42,567",83450,2.529e-05,4 days 7:21:17,4.326,0.102,31076.0,0.0268,0.1016,0.0563,0.3145,0.0396,0.1726,0.0323,0.1276,0.03,0.1097,0.0274,0.1044,0.0372,0.067,0.0459,0.2165,0.3189,0.8973,0.1516,0.4143,0.0954,0.2888,0.0609,0.2401,0.0536,0.2227,0.0766,0.1367,0.0293,0.133,0.0686,0.3392,0.0467,0.2073,0.0359,0.1572,0.0315,0.1427,0.0293,0.1354,0.0512,0.0916,0.0227,0.1128,0.0457,0.2862,0.0359,0.1702,0.0276,"0.1365,"
"2026-04-20 16:58:19,561",83500,2.526e-05,4 days 7:16:35,4.34,0.102,31076.0,0.032,0.1028,0.0637,0.3365,0.0397,0.1796,0.036,0.1353,0.0332,0.1155,0.0327,0.107,0.0381,0.07,0.0427,0.2694,0.3241,0.9873,0.1601,0.486,0.0876,0.3543,0.059,0.3005,0.0479,0.2807,0.0803,0.1369,0.0321,0.1741,0.078,0.3968,0.0533,0.2546,0.0411,0.2056,0.0335,0.1848,0.0323,0.1751,0.0521,0.0906,0.0275,0.1302,0.062,0.3464,0.0413,0.2096,0.0351,"0.1656,"
"2026-04-20 17:01:56,353",83550,2.524e-05,4 days 7:11:50,4.336,0.107,31076.0,0.0274,0.1104,0.0529,0.3383,0.0327,0.1846,0.0304,0.1378,0.0294,0.1222,0.0273,0.1133,0.0385,0.0714,0.0511,0.2701,0.3496,1.0036,0.165,0.4987,0.1041,0.3485,0.0786,0.3017,0.0587,0.2806,0.088,0.1434,0.0315,0.1577,0.0749,0.3929,0.0508,0.2477,0.0395,0.1935,0.0335,0.1683,0.0326,0.1587,0.054,0.0926,0.0259,0.1276,0.0579,0.3524,0.04,0.2049,0.0337,"0.1582,"
"2026-04-20 17:05:34,258",83600,2.522e-05,4 days 7:07:27,4.358,0.103,31076.0,0.029,0.1008,0.0546,0.2815,0.0352,0.1643,0.0325,0.1238,0.0319,0.1089,0.03,0.1031,0.0382,0.0638,0.0544,0.2414,0.3225,0.9547,0.1638,0.4533,0.1063,0.3248,0.0809,0.2744,0.0588,0.2542,0.0757,0.1287,0.0351,0.1446,0.0758,0.3633,0.0542,0.2225,0.044,0.1727,0.038,0.1566,0.035,0.147,0.0508,0.0848,0.0352,0.127,0.0633,0.3025,0.0412,0.1957,0.0415,"0.1536,"
"2026-04-20 17:09:11,073",83650,2.519e-05,4 days 7:02:45,4.336,0.101,31076.0,0.0128,0.0838,0.0338,0.2698,0.0201,0.1434,0.0164,0.1098,0.0146,0.0943,0.0137,0.0864,0.0368,0.0589,0.0264,0.2295,0.2843,0.8847,0.1281,0.425,0.0688,0.2987,0.0396,0.2582,0.0293,0.2398,0.0774,0.1319,0.0142,0.1401,0.0392,0.3327,0.0251,0.2041,0.0191,0.162,0.0163,0.1493,0.0153,0.141,0.0511,0.0827,0.0133,0.1116,0.0449,0.2702,0.0268,0.1701,0.02,"0.1351,"
"2026-04-20 17:12:47,498",83700,2.517e-05,4 days 6:57:58,4.329,0.104,31076.0,0.0159,0.0851,0.0424,0.2381,0.0248,0.1443,0.0179,0.1059,0.0163,0.0937,0.0155,0.088,0.0358,0.0617,0.0432,0.2375,0.3172,0.9193,0.1526,0.4459,0.0933,0.3132,0.057,0.269,0.0444,0.2486,0.0784,0.1286,0.0261,0.1511,0.0679,0.3526,0.0506,0.2206,0.0363,0.1784,0.0281,0.162,0.0268,0.1532,0.0516,0.086,0.023,0.115,0.0463,0.2835,0.03,0.1784,0.0291,"0.1393,"
"2026-04-20 17:16:25,974",83750,2.515e-05,4 days 6:53:47,4.37,0.107,31076.0,0.0118,0.0996,0.0413,0.3051,0.0241,0.1731,0.0184,0.1263,0.0147,0.1103,0.0124,0.1029,0.0393,0.0685,0.031,0.227,0.3004,0.8386,0.1331,0.4094,0.0725,0.2913,0.0495,0.2525,0.0381,0.2359,0.079,0.1388,0.0171,0.1446,0.052,0.3179,0.0336,0.2091,0.0282,0.1708,0.021,0.1556,0.0176,0.146,0.0527,0.0907,0.0134,0.1259,0.0475,0.3133,0.0289,0.1905,0.0218,"0.1519,"
"2026-04-20 17:20:01,280",83800,2.512e-05,4 days 6:48:44,4.306,0.104,31076.0,0.0231,0.0914,0.0474,0.2762,0.0296,0.1595,0.0279,0.1169,0.0242,0.1015,0.0232,0.0948,0.0363,0.0685,0.0341,0.2326,0.287,0.8615,0.1449,0.4302,0.0795,0.306,0.0522,0.2633,0.0397,0.2421,0.0797,0.1283,0.0217,0.1631,0.0669,0.3805,0.0405,0.2414,0.0328,0.1927,0.0265,0.1729,0.0228,0.1645,0.0501,0.0896,0.021,0.1095,0.0443,0.2746,0.0307,0.1678,0.0252,"0.1346,"
"2026-04-20 17:23:37,784",83850,2.51e-05,4 days 6:44:03,4.33,0.1,31076.0,0.0294,0.1101,0.059,0.3198,0.0431,0.1817,0.0337,0.1381,0.0311,0.1203,0.0298,0.1128,0.0398,0.0673,0.0347,0.2382,0.3395,0.9889,0.1544,0.4529,0.0792,0.3238,0.0555,0.2715,0.0427,0.2477,0.0776,0.133,0.0253,0.1512,0.0611,0.3805,0.0391,0.2342,0.0326,0.1826,0.0302,0.1643,0.0263,0.1534,0.0532,0.0914,0.0248,0.1378,0.0539,0.3317,0.0355,0.2055,0.0293,"0.1646,"
"2026-04-20 17:27:02,958",83900,2.508e-05,4 days 6:36:21,4.104,0.098,31076.0,0.0248,0.0932,0.0504,0.283,0.0345,0.1591,0.0299,0.1199,0.0252,0.1049,0.024,0.0968,0.0367,0.0689,0.0375,0.2126,0.3104,0.8812,0.1547,0.4155,0.0818,0.2905,0.0632,0.2425,0.0427,0.2234,0.0711,0.1274,0.0257,0.133,0.0597,0.3388,0.044,0.2061,0.0347,0.1596,0.0299,0.1433,0.0257,0.1347,0.0489,0.0854,0.0233,0.1112,0.0502,0.2821,0.0353,0.171,0.0279,"0.1347,"
"2026-04-20 17:32:16,393",83950,2.505e-05,4 days 6:57:20,6.268,1.755,31076.0,0.0195,0.1154,0.0437,0.3177,0.0319,0.197,0.027,0.1393,0.021,0.1264,0.0194,0.1191,0.0398,0.0656,0.0584,0.2642,0.2908,0.8973,0.1496,0.4518,0.0927,0.3366,0.0713,0.2968,0.0587,0.2751,0.0777,0.1294,0.0333,0.156,0.0761,0.3558,0.0502,0.2299,0.0391,0.1821,0.0375,0.1654,0.0334,0.1569,0.0525,0.0841,0.0192,0.1162,0.0494,0.2724,0.0299,0.1746,0.0229,"0.1391,"
"2026-04-20 17:35:56,690",84000,2.503e-05,4 days 6:53:28,4.406,0.109,31076.0,0.0418,0.1309,0.065,0.3684,0.0531,0.2126,0.0467,0.1652,0.0451,0.1463,0.042,0.1346,0.0403,0.0705,0.0642,0.3097,0.3661,1.0339,0.1918,0.531,0.1212,0.3902,0.0823,0.3487,0.0685,0.3205,0.084,0.142,0.0378,0.203,0.0862,0.4317,0.0545,0.2888,0.0437,0.2382,0.0422,0.2176,0.0372,0.2059,0.0553,0.0942,0.0359,0.1512,0.0756,0.3603,0.0515,0.2343,0.0429,"0.1811,"
"2026-04-20 17:39:36,096",84050,2.501e-05,4 days 6:49:23,4.388,0.102,31076.0,0.0293,0.1359,0.0639,0.3529,0.0459,0.2092,0.0381,0.1709,0.0328,0.1488,0.0301,0.138,0.041,0.0707,0.0598,0.306,0.3419,1.0621,0.1789,0.5275,0.1168,0.3976,0.0887,0.3418,0.0671,0.321,0.0802,0.1332,0.0395,0.197,0.0933,0.4565,0.0653,0.2914,0.0539,0.2336,0.0438,0.2088,0.0403,0.2003,0.0552,0.0904,0.0346,0.1565,0.0692,0.3818,0.0485,0.2373,0.0412,"0.1883,"
"2026-04-20 17:43:17,318",84100,2.498e-05,4 days 6:45:45,4.424,0.109,31076.0,0.0404,0.1225,0.0723,0.3069,0.0513,0.1863,0.0451,0.1457,0.0434,0.1313,0.0407,0.125,0.0372,0.0679,0.0658,0.2963,0.3318,0.9828,0.1767,0.501,0.1258,0.3692,0.0908,0.3287,0.072,0.3072,0.0825,0.1388,0.0431,0.1859,0.0948,0.3912,0.0661,0.2583,0.0545,0.2132,0.0472,0.1943,0.0435,0.1864,0.0517,0.0871,0.0403,0.1493,0.06,0.3014,0.0461,0.2109,0.0454,"0.1745,"
"2026-04-20 17:46:55,710",84150,2.496e-05,4 days 6:41:25,4.368,0.104,31076.0,0.0422,0.1221,0.0789,0.3448,0.0588,0.1976,0.0518,0.1548,0.0472,0.138,0.0442,0.1273,0.0396,0.0714,0.0794,0.3471,0.3755,1.0518,0.2081,0.5589,0.1344,0.4349,0.1088,0.3802,0.0834,0.3607,0.0856,0.1423,0.0523,0.2058,0.1102,0.4461,0.0833,0.294,0.0685,0.2433,0.0579,0.2219,0.0538,0.2101,0.0535,0.0965,0.044,0.1521,0.0802,0.3745,0.066,0.2295,0.0528,"0.1859,"
"2026-04-20 17:50:35,520",84200,2.494e-05,4 days 6:37:27,4.397,0.106,31076.0,0.0485,0.1361,0.09,0.3717,0.0672,0.222,0.0566,0.1718,0.0523,0.1518,0.0508,0.1414,0.0411,0.0734,0.0742,0.2737,0.3394,1.0657,0.1849,0.5186,0.1302,0.3651,0.094,0.3054,0.079,0.2849,0.08,0.1364,0.0408,0.1939,0.0971,0.4089,0.0661,0.2757,0.0532,0.2232,0.0446,0.2047,0.0434,0.1952,0.0549,0.094,0.0412,0.144,0.0782,0.3366,0.0577,0.2227,0.0498,"0.1789,"
"2026-04-20 17:54:14,507",84250,2.491e-05,4 days 6:33:17,4.38,0.106,31076.0,0.0341,0.1205,0.0642,0.2942,0.0485,0.1853,0.04,0.1471,0.0368,0.1317,0.035,0.1234,0.037,0.0671,0.0696,0.2912,0.3473,0.9838,0.1811,0.4832,0.1152,0.3675,0.0891,0.3172,0.0723,0.302,0.0787,0.137,0.0425,0.1652,0.0835,0.3469,0.0607,0.2357,0.0537,0.1966,0.0466,0.1773,0.0424,0.1677,0.0507,0.0866,0.0345,0.1281,0.067,0.2912,0.0446,0.1909,0.0406,"0.1516,"
"2026-04-20 17:57:52,686",84300,2.489e-05,4 days 6:28:55,4.364,0.099,31076.0,0.0267,0.1405,0.0585,0.3689,0.0405,0.2261,0.0327,0.1809,0.029,0.1549,0.0269,0.1424,0.0408,0.0676,0.0444,0.2775,0.3037,0.9533,0.1403,0.4782,0.0883,0.3505,0.0583,0.3054,0.0469,0.2852,0.0755,0.125,0.0269,0.1716,0.0703,0.3892,0.0435,0.2495,0.0347,0.1993,0.0314,0.1834,0.0278,0.173,0.052,0.086,0.0259,0.1445,0.0508,0.3537,0.0354,0.2146,0.0316,"0.1693,"
"2026-04-20 18:01:33,499",84350,2.487e-05,4 days 6:25:13,4.416,0.1,31076.0,0.0311,0.1443,0.0596,0.3631,0.0402,0.2356,0.0346,0.1753,0.0335,0.1566,0.0314,0.1468,0.0409,0.0684,0.0641,0.3066,0.3368,0.9959,0.1882,0.511,0.1226,0.3792,0.0844,0.3376,0.0701,0.3158,0.0832,0.1373,0.0392,0.1927,0.1098,0.4695,0.0717,0.2906,0.0569,0.2302,0.0467,0.208,0.041,0.1947,0.0537,0.0865,0.0348,0.1583,0.0805,0.3954,0.0547,0.2422,0.0451,"0.1904,"
"2026-04-20 18:05:12,257",84400,2.484e-05,4 days 6:21:01,4.375,0.101,31076.0,0.0413,0.1315,0.0802,0.3383,0.0555,0.2077,0.0472,0.1578,0.0449,0.1426,0.0422,0.1347,0.0401,0.068,0.0529,0.2447,0.3011,0.8862,0.1628,0.4283,0.1012,0.3193,0.0754,0.2753,0.0597,0.2577,0.0732,0.1285,0.0307,0.1475,0.0726,0.3468,0.0481,0.2192,0.0388,0.173,0.0327,0.1572,0.0304,0.1498,0.0483,0.082,0.0317,0.1199,0.0574,0.2951,0.0417,0.1826,0.0344,"0.1432,"
"2026-04-20 18:08:50,945",84450,2.482e-05,4 days 6:16:49,4.374,0.101,31076.0,0.0279,0.1157,0.0556,0.3063,0.037,0.1833,0.0338,0.1415,0.0302,0.1258,0.029,0.1174,0.0395,0.0715,0.055,0.2826,0.3246,0.9279,0.1638,0.4741,0.1156,0.355,0.0812,0.3127,0.0625,0.2894,0.0842,0.1423,0.034,0.168,0.0745,0.3803,0.0553,0.243,0.0435,0.1999,0.0358,0.1803,0.0348,0.1701,0.0545,0.0962,0.0342,0.1376,0.0767,0.3578,0.0503,0.2188,0.0434,"0.1719,"
"2026-04-20 18:12:30,342",84500,2.48e-05,4 days 6:12:47,4.387,0.101,31076.0,0.0486,0.1356,0.0849,0.3279,0.0616,0.2066,0.054,0.1654,0.0519,0.148,0.0495,0.1401,0.04,0.0747,0.0681,0.2621,0.3509,0.9124,0.1908,0.4476,0.1203,0.3272,0.0897,0.2909,0.0763,0.2704,0.0752,0.133,0.0503,0.1692,0.0989,0.3634,0.0729,0.2405,0.0614,0.1977,0.057,0.1787,0.0518,0.1699,0.054,0.0893,0.0496,0.1467,0.0899,0.3581,0.0695,0.2233,0.0567,"0.1770,"
"2026-04-20 18:16:09,182",84550,2.477e-05,4 days 6:08:38,4.377,0.103,31076.0,0.0321,0.139,0.0709,0.3729,0.0451,0.2222,0.0357,0.1743,0.0334,0.1535,0.0323,0.142,0.0415,0.0728,0.0621,0.306,0.3527,1.0102,0.1827,0.5162,0.1177,0.3903,0.0849,0.3392,0.0647,0.3174,0.0823,0.1409,0.0378,0.1684,0.0907,0.3888,0.0626,0.2499,0.0469,0.2027,0.043,0.1792,0.0393,0.1692,0.0552,0.0954,0.0313,0.1438,0.0729,0.3402,0.0489,0.2119,0.0396,"0.1718,"
"2026-04-20 18:19:48,846",84600,2.475e-05,4 days 6:04:41,4.393,0.106,31076.0,0.0413,0.1438,0.0794,0.3662,0.0553,0.2226,0.0488,0.1766,0.0436,0.1556,0.0423,0.1475,0.0396,0.0711,0.0605,0.2796,0.3516,0.9736,0.1891,0.4721,0.1259,0.3566,0.0807,0.3121,0.0695,0.2909,0.0768,0.1348,0.0439,0.1848,0.1003,0.4181,0.0681,0.2615,0.0544,0.2135,0.0493,0.1926,0.0454,0.1867,0.0524,0.0887,0.0392,0.1482,0.0698,0.3503,0.0547,0.2173,0.0461,"0.1787,"
"2026-04-20 18:23:27,896",84650,2.473e-05,4 days 6:00:35,4.381,0.101,31076.0,0.0282,0.1199,0.058,0.3288,0.0399,0.1947,0.0319,0.149,0.0299,0.131,0.0295,0.1221,0.0389,0.0638,0.0658,0.3036,0.3694,1.0766,0.2124,0.5396,0.1347,0.3886,0.0928,0.331,0.0727,0.311,0.0839,0.1395,0.0328,0.1869,0.0804,0.4027,0.055,0.2651,0.0452,0.2184,0.0372,0.201,0.035,0.1889,0.0537,0.0896,0.0269,0.1499,0.0486,0.3643,0.0359,0.2236,0.033,"0.1755,"
"2026-04-20 18:27:05,538",84700,2.47e-05,4 days 5:56:11,4.353,0.114,31076.0,0.0398,0.1311,0.0636,0.3307,0.0484,0.2076,0.0468,0.1641,0.0429,0.1424,0.0398,0.134,0.0398,0.0671,0.058,0.248,0.3139,0.9214,0.1703,0.4347,0.1083,0.318,0.0834,0.2726,0.0645,0.2561,0.0732,0.1243,0.0363,0.154,0.0753,0.343,0.0562,0.2182,0.0482,0.1768,0.0408,0.163,0.0374,0.1533,0.0496,0.0883,0.033,0.1282,0.0695,0.3064,0.0428,0.1988,0.0397,"0.1556,"
"2026-04-20 18:30:44,722",84750,2.468e-05,4 days 5:52:08,4.383,0.107,31076.0,0.0441,0.1429,0.0786,0.357,0.0607,0.2177,0.0539,0.1728,0.0475,0.1564,0.0456,0.1455,0.0426,0.0668,0.0713,0.2998,0.3687,0.9904,0.1923,0.494,0.1215,0.377,0.0963,0.3253,0.0778,0.3096,0.0822,0.1307,0.0396,0.1907,0.0867,0.4013,0.0582,0.267,0.0495,0.2144,0.0415,0.1981,0.0407,0.1913,0.0555,0.0871,0.0458,0.1687,0.0838,0.3654,0.0601,0.2456,0.0524,"0.1952,"
"2026-04-20 18:34:22,682",84800,2.466e-05,4 days 5:47:49,4.36,0.102,31076.0,0.0555,0.1541,0.0884,0.3971,0.0768,0.242,0.0683,0.1832,0.0593,0.1649,0.0559,0.1569,0.0433,0.0764,0.0689,0.2707,0.3243,1.0178,0.177,0.4921,0.1261,0.3488,0.0886,0.2965,0.0738,0.2797,0.0775,0.1422,0.0526,0.1865,0.0888,0.4062,0.0653,0.2661,0.0609,0.2174,0.0546,0.2005,0.0549,0.1894,0.0539,0.0959,0.0454,0.1601,0.0852,0.3293,0.0623,0.2175,0.0586,"0.1886,"
"2026-04-20 18:38:01,894",84850,2.463e-05,4 days 5:43:48,4.384,0.101,31076.0,0.022,0.1353,0.0522,0.3466,0.0341,0.2053,0.0275,0.1621,0.0235,0.1465,0.0216,0.1382,0.0411,0.0698,0.059,0.2827,0.3668,1.0015,0.2022,0.5047,0.1252,0.3632,0.0825,0.3182,0.0628,0.2933,0.0819,0.1331,0.0384,0.1733,0.0914,0.4278,0.0601,0.2654,0.051,0.2113,0.0443,0.1841,0.0415,0.1748,0.0549,0.0875,0.0297,0.1438,0.0699,0.3485,0.0463,0.226,0.0383,"0.1818,"
