timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-19 09:20:22,225",70700,3.117e-05,4 days 20:28:23,4.162,0.105,30958.0,0.0289,0.1348,0.0639,0.3957,0.0456,0.2309,0.0389,0.1767,0.0325,0.1515,0.0304,0.1406,0.0376,0.0682,0.061,0.2781,0.3737,1.0343,0.2022,0.5273,0.1358,0.3739,0.0908,0.311,0.0703,0.2889,0.0799,0.1359,0.0372,0.164,0.0827,0.4167,0.0591,0.2738,0.0513,0.2112,0.0448,0.1855,0.0387,0.1698,0.0512,0.0887,0.0302,0.1623,0.0741,0.386,0.0486,0.257,0.0394,0.1988
"2026-04-19 09:23:50,679",70750,3.115e-05,4 days 20:20:07,4.169,0.102,30958.0,0.0376,0.1398,0.0841,0.3811,0.0564,0.2398,0.0484,0.1822,0.0418,0.1581,0.0378,0.1464,0.0401,0.072,0.0688,0.3146,0.4105,1.1527,0.2255,0.5831,0.1553,0.4235,0.1084,0.3555,0.0807,0.3293,0.0818,0.1456,0.0423,0.2203,0.1005,0.4716,0.0734,0.3312,0.0625,0.2729,0.0496,0.244,0.0438,0.228,0.0557,0.0978,0.0432,0.1689,0.0888,0.4178,0.0666,0.2644,0.0557,0.2087
"2026-04-19 09:27:24,102",70800,3.113e-05,4 days 20:15:06,4.269,0.105,30958.0,0.0306,0.1375,0.0663,0.4083,0.0513,0.2443,0.0411,0.1827,0.0331,0.1575,0.0312,0.1448,0.039,0.0712,0.0702,0.3017,0.3555,1.0827,0.2147,0.5481,0.1452,0.3992,0.1083,0.334,0.0799,0.3135,0.0749,0.1345,0.0396,0.1708,0.0963,0.422,0.0736,0.2795,0.0618,0.2165,0.0471,0.1894,0.041,0.177,0.0506,0.0877,0.0349,0.1431,0.0733,0.3569,0.0525,0.2243,0.0468,0.1834
"2026-04-19 09:30:54,930",70850,3.111e-05,4 days 20:08:35,4.217,0.105,30958.0,0.032,0.1304,0.0734,0.3791,0.0469,0.2286,0.0383,0.1701,0.0343,0.1487,0.0326,0.1365,0.0389,0.0671,0.0505,0.26,0.3831,0.9823,0.1941,0.4926,0.1133,0.3479,0.0658,0.3033,0.0579,0.2726,0.0778,0.1325,0.035,0.1678,0.0721,0.3945,0.0553,0.2619,0.0442,0.2067,0.0391,0.1856,0.0356,0.1737,0.054,0.09,0.0282,0.1292,0.0655,0.3473,0.0431,0.2131,0.0386,0.1699
"2026-04-19 09:34:27,748",70900,3.108e-05,4 days 20:03:20,4.256,0.098,30958.0,0.0363,0.1287,0.0708,0.3842,0.0475,0.2285,0.0407,0.1697,0.0377,0.1466,0.0367,0.1349,0.0392,0.0665,0.0736,0.3153,0.4089,1.1564,0.246,0.6023,0.1688,0.4291,0.1113,0.3623,0.0785,0.3342,0.0806,0.1457,0.049,0.1781,0.1049,0.4253,0.0728,0.2829,0.0598,0.2241,0.0529,0.1971,0.0472,0.1848,0.0535,0.0973,0.0458,0.143,0.0838,0.3898,0.0608,0.2426,0.054,0.1872
"2026-04-19 09:37:57,628",70950,3.106e-05,4 days 19:56:25,4.197,0.104,30958.0,0.0347,0.1359,0.0802,0.4111,0.056,0.2491,0.0452,0.1889,0.0379,0.1547,0.0351,0.1409,0.0406,0.0679,0.0599,0.2636,0.4011,1.0377,0.2024,0.5128,0.1268,0.3787,0.0879,0.3116,0.0641,0.2779,0.0792,0.1284,0.0323,0.1702,0.081,0.4283,0.0552,0.2656,0.0439,0.2115,0.0378,0.1899,0.0332,0.1756,0.0531,0.0857,0.0315,0.1544,0.0733,0.3788,0.0534,0.2447,0.0414,0.1995
"2026-04-19 09:41:28,221",71000,3.104e-05,4 days 19:50:04,4.212,0.106,30958.0,0.0355,0.1243,0.0698,0.3479,0.0509,0.2097,0.0429,0.1651,0.0382,0.1424,0.0347,0.1331,0.0366,0.062,0.0675,0.2827,0.375,1.0822,0.213,0.5334,0.1362,0.3845,0.0892,0.3282,0.0763,0.2971,0.0808,0.1327,0.044,0.1783,0.0837,0.4253,0.0641,0.2843,0.0538,0.2222,0.0452,0.2037,0.0429,0.1893,0.053,0.0861,0.0323,0.1343,0.0535,0.3299,0.0432,0.2153,0.0379,0.1689
"2026-04-19 09:45:00,199",71050,3.102e-05,4 days 19:44:34,4.239,0.106,30958.0,0.0398,0.1265,0.0716,0.3523,0.0537,0.2209,0.0477,0.1657,0.0442,0.1414,0.0422,0.1332,0.0387,0.0679,0.0632,0.2618,0.3447,1.0061,0.1912,0.5065,0.1225,0.361,0.087,0.3069,0.0699,0.2777,0.0748,0.1313,0.05,0.1688,0.105,0.455,0.0765,0.2963,0.0589,0.2209,0.0486,0.1906,0.0499,0.1739,0.0542,0.0929,0.0525,0.1721,0.0963,0.4086,0.0715,0.271,0.0613,0.2139
"2026-04-19 09:48:31,129",71100,3.099e-05,4 days 19:38:34,4.219,0.103,30958.0,0.0266,0.1372,0.0607,0.4053,0.041,0.2443,0.0337,0.1819,0.0316,0.1584,0.0291,0.1431,0.0403,0.0714,0.0549,0.294,0.3875,1.1636,0.2274,0.5674,0.1467,0.4065,0.0854,0.3366,0.0635,0.3067,0.0841,0.1451,0.0341,0.1986,0.0889,0.4962,0.0631,0.324,0.0492,0.2538,0.0418,0.2254,0.0332,0.2101,0.0561,0.0937,0.0323,0.1718,0.0669,0.4336,0.0525,0.2769,0.0462,0.209
"2026-04-19 09:52:00,641",71150,3.097e-05,4 days 19:31:52,4.19,0.106,30958.0,0.0277,0.1387,0.0642,0.3658,0.0421,0.2266,0.033,0.1763,0.0306,0.1533,0.0278,0.1425,0.0378,0.0701,0.0609,0.2889,0.3547,1.0593,0.2166,0.5285,0.1365,0.3825,0.097,0.3215,0.0713,0.3035,0.0762,0.1492,0.0314,0.189,0.0809,0.4308,0.0589,0.29,0.0495,0.236,0.0383,0.2099,0.0337,0.1939,0.0516,0.0919,0.0277,0.1542,0.0588,0.3878,0.0427,0.2497,0.0362,0.1994
"2026-04-19 09:55:30,362",71200,3.095e-05,4 days 19:25:24,4.194,0.103,30958.0,0.0392,0.1224,0.0766,0.3526,0.0525,0.2198,0.0448,0.1647,0.0388,0.1397,0.0393,0.1269,0.0377,0.0641,0.0551,0.2481,0.3248,0.9885,0.1869,0.4817,0.1284,0.3316,0.0814,0.2837,0.0597,0.264,0.0745,0.1335,0.0362,0.167,0.0826,0.3691,0.0584,0.2485,0.0498,0.2069,0.0421,0.1887,0.0381,0.1727,0.0519,0.0955,0.033,0.1543,0.0691,0.344,0.0516,0.2299,0.0419,0.1893
"2026-04-19 09:59:02,718",71250,3.093e-05,4 days 19:20:24,4.247,0.107,30958.0,0.0221,0.1307,0.0524,0.3452,0.0365,0.2167,0.0291,0.171,0.0253,0.1468,0.0239,0.1358,0.039,0.0633,0.0739,0.2795,0.3688,1.0604,0.2066,0.5224,0.136,0.3701,0.1016,0.3218,0.0884,0.2869,0.075,0.1294,0.0479,0.1845,0.0966,0.4371,0.0742,0.2865,0.064,0.2306,0.0508,0.2044,0.0459,0.1909,0.0528,0.0866,0.027,0.135,0.0661,0.3709,0.0448,0.2273,0.0367,0.1692
"2026-04-19 10:02:33,171",71300,3.09e-05,4 days 19:14:28,4.209,0.103,30958.0,0.05,0.1359,0.0924,0.3926,0.0738,0.2447,0.0644,0.1771,0.0564,0.154,0.0538,0.1418,0.0387,0.0666,0.0704,0.3114,0.397,1.1103,0.2153,0.5798,0.1337,0.4171,0.0954,0.349,0.0766,0.3233,0.0821,0.1409,0.0518,0.1891,0.1084,0.4627,0.0777,0.3049,0.0642,0.2329,0.0567,0.2067,0.0531,0.1974,0.0537,0.0871,0.043,0.1647,0.0855,0.411,0.0593,0.2659,0.053,0.206
"2026-04-19 10:06:03,618",71350,3.088e-05,4 days 19:08:38,4.21,0.1,30958.0,0.0424,0.133,0.077,0.3584,0.0599,0.2169,0.0519,0.1656,0.0462,0.1459,0.0427,0.1371,0.0383,0.0643,0.0683,0.3101,0.3891,1.0522,0.2006,0.5436,0.1339,0.3979,0.0964,0.3457,0.0756,0.3231,0.0796,0.1399,0.0478,0.177,0.0945,0.4475,0.0645,0.2816,0.0572,0.2187,0.0512,0.1959,0.0477,0.1867,0.0513,0.0886,0.0483,0.155,0.0741,0.3983,0.0607,0.2442,0.0556,0.1963
"2026-04-19 10:09:30,479",71400,3.086e-05,4 days 19:01:04,4.137,0.099,30958.0,0.0339,0.1373,0.0721,0.4288,0.0477,0.2588,0.0406,0.1862,0.0357,0.1595,0.0336,0.1449,0.0408,0.0744,0.0525,0.2573,0.3268,0.9845,0.174,0.4934,0.1135,0.3469,0.0828,0.2897,0.0613,0.2677,0.0755,0.1347,0.0345,0.1606,0.0848,0.3888,0.0531,0.2491,0.0476,0.2032,0.04,0.1757,0.0344,0.1666,0.0526,0.0899,0.0278,0.1435,0.0546,0.369,0.04,0.231,0.0347,0.1863
"2026-04-19 10:12:57,350",71450,3.083e-05,4 days 18:53:37,4.137,0.099,30958.0,0.0426,0.1402,0.0906,0.369,0.065,0.2237,0.0562,0.1765,0.0465,0.1562,0.0434,0.1455,0.0388,0.0671,0.0632,0.2799,0.3852,1.0912,0.2206,0.536,0.1383,0.3821,0.0946,0.3232,0.0709,0.2971,0.0777,0.1258,0.0516,0.1834,0.0957,0.4367,0.0707,0.2911,0.0604,0.2308,0.054,0.2051,0.0506,0.1896,0.0523,0.0848,0.0458,0.1576,0.0809,0.3783,0.0629,0.2539,0.0561,0.2044
"2026-04-19 10:16:22,933",71500,3.081e-05,4 days 18:45:40,4.111,0.104,30958.0,0.0413,0.1434,0.0878,0.3916,0.0603,0.2412,0.0497,0.1839,0.0431,0.1581,0.0402,0.1499,0.0411,0.0781,0.079,0.3083,0.3843,1.0648,0.2267,0.5571,0.1568,0.417,0.1119,0.3561,0.0869,0.3253,0.0814,0.145,0.0453,0.1832,0.1019,0.4306,0.0694,0.2861,0.0558,0.2279,0.0484,0.199,0.0423,0.1899,0.0529,0.0943,0.0475,0.1655,0.0774,0.4084,0.0601,0.2633,0.0532,0.205
"2026-04-19 10:19:49,773",71550,3.079e-05,4 days 18:38:29,4.138,0.106,30958.0,0.0425,0.1302,0.0723,0.3634,0.0567,0.2192,0.0453,0.1708,0.0416,0.1451,0.0419,0.1361,0.0394,0.0679,0.0505,0.2747,0.3734,1.0969,0.2006,0.5376,0.1257,0.3697,0.0841,0.3054,0.0633,0.2831,0.0781,0.136,0.0462,0.1817,0.0888,0.4071,0.0703,0.2688,0.0578,0.2169,0.0511,0.1944,0.0477,0.1845,0.0522,0.0866,0.0422,0.1367,0.0726,0.3565,0.0558,0.2201,0.0459,0.173
"2026-04-19 10:23:17,243",71600,3.077e-05,4 days 18:31:41,4.149,0.111,30958.0,0.0388,0.1361,0.0612,0.3679,0.0486,0.2286,0.0446,0.169,0.0384,0.1498,0.0375,0.1413,0.0409,0.0718,0.0642,0.2911,0.3977,1.0657,0.2016,0.5433,0.1285,0.3931,0.0897,0.3332,0.0725,0.3056,0.0818,0.1339,0.0424,0.2053,0.0915,0.4703,0.0648,0.3044,0.0542,0.2484,0.0489,0.2212,0.042,0.2104,0.0548,0.0879,0.0317,0.1533,0.0701,0.3415,0.0511,0.2276,0.0452,0.1884
"2026-04-19 10:26:43,918",71650,3.074e-05,4 days 18:24:36,4.133,0.1,30958.0,0.0198,0.1185,0.0508,0.3362,0.0337,0.2092,0.0242,0.1591,0.0206,0.1329,0.0199,0.1227,0.0389,0.0651,0.0424,0.2673,0.3193,1.0299,0.1683,0.504,0.1073,0.357,0.0651,0.3006,0.0476,0.2793,0.0751,0.1308,0.0296,0.166,0.0668,0.4177,0.0488,0.2686,0.04,0.2121,0.0348,0.1874,0.0288,0.1723,0.051,0.0816,0.0208,0.1458,0.0547,0.3633,0.0436,0.2345,0.0356,0.1879
"2026-04-19 10:31:35,569",71700,3.072e-05,4 days 18:56:12,5.833,1.673,30958.0,0.0369,0.1127,0.0626,0.3379,0.0449,0.1969,0.041,0.1509,0.0381,0.1271,0.0374,0.1189,0.037,0.0621,0.0495,0.2691,0.3185,0.9548,0.1772,0.4822,0.1115,0.3431,0.0718,0.3026,0.0562,0.2789,0.0722,0.1266,0.0376,0.1629,0.0793,0.3687,0.0553,0.2476,0.0479,0.2005,0.04,0.176,0.0388,0.1677,0.0484,0.0769,0.0507,0.1293,0.0758,0.3157,0.0573,0.2049,0.0522,0.1655
"2026-04-19 10:35:07,367",71750,3.07e-05,4 days 18:51:03,4.235,0.106,30958.0,0.0402,0.1341,0.0677,0.3634,0.0501,0.2284,0.0454,0.167,0.0443,0.1484,0.0415,0.1369,0.0398,0.0711,0.0576,0.2512,0.3432,0.984,0.1774,0.4919,0.1186,0.331,0.082,0.2869,0.0611,0.2626,0.0787,0.1453,0.0349,0.1714,0.0802,0.3893,0.0544,0.256,0.0491,0.2116,0.039,0.1889,0.036,0.1759,0.0528,0.0941,0.0384,0.1436,0.0702,0.3412,0.0488,0.2243,0.0429,0.1804
"2026-04-19 10:38:37,911",71800,3.068e-05,4 days 18:45:25,4.211,0.105,30985.0,0.0311,0.1308,0.0597,0.3642,0.0444,0.2253,0.0354,0.1688,0.0324,0.1453,0.0314,0.1349,0.0379,0.0638,0.0511,0.2463,0.3472,1.1042,0.1982,0.5153,0.125,0.3572,0.0805,0.2932,0.0591,0.263,0.0724,0.1301,0.0343,0.1788,0.0766,0.3981,0.0611,0.2682,0.0539,0.217,0.04,0.1965,0.0352,0.1841,0.049,0.0909,0.0281,0.1771,0.0683,0.3875,0.0445,0.2598,0.036,0.211
"2026-04-19 10:42:08,430",71850,3.065e-05,4 days 18:39:49,4.21,0.099,30985.0,0.0349,0.1418,0.0719,0.3684,0.0483,0.2371,0.0404,0.1837,0.0369,0.1572,0.0357,0.1463,0.0411,0.0724,0.0845,0.323,0.4247,1.1425,0.2484,0.6022,0.1652,0.4315,0.1138,0.3704,0.0953,0.3397,0.087,0.1492,0.0523,0.1997,0.1087,0.4557,0.0816,0.3062,0.0686,0.2465,0.0587,0.2205,0.0544,0.2067,0.06,0.0978,0.0449,0.1725,0.0926,0.423,0.0665,0.2813,0.0569,0.2221
"2026-04-19 10:45:37,434",71900,3.063e-05,4 days 18:33:37,4.179,0.106,30985.0,0.033,0.1384,0.0734,0.3944,0.0504,0.2439,0.0435,0.1853,0.0375,0.156,0.0328,0.1441,0.04,0.0713,0.0613,0.3014,0.3691,1.0411,0.2087,0.5369,0.1326,0.3983,0.0816,0.3383,0.0624,0.3163,0.078,0.1372,0.0413,0.1789,0.0844,0.4457,0.068,0.2812,0.0525,0.2283,0.0474,0.1964,0.0412,0.1861,0.053,0.0932,0.0373,0.1687,0.0783,0.4069,0.058,0.2621,0.0471,0.2168
"2026-04-19 10:49:05,878",71950,3.061e-05,4 days 18:27:16,4.17,0.102,30985.0,0.041,0.1359,0.0753,0.35,0.0531,0.2199,0.0462,0.1695,0.0429,0.1492,0.0403,0.1411,0.0398,0.0717,0.0603,0.2779,0.3666,1.0973,0.204,0.5242,0.1332,0.3874,0.0903,0.3178,0.0695,0.2875,0.0775,0.1395,0.0324,0.1919,0.076,0.4551,0.0536,0.2998,0.0414,0.237,0.0347,0.2097,0.0332,0.1986,0.0532,0.0917,0.0324,0.1692,0.072,0.3993,0.0496,0.2676,0.043,0.209
"2026-04-19 10:52:32,653",72000,3.058e-05,4 days 18:20:17,4.135,0.109,30985.0,0.0353,0.1203,0.072,0.3558,0.0504,0.2087,0.0421,0.1626,0.0367,0.1363,0.0352,0.1247,0.0406,0.0721,0.0695,0.2848,0.3904,1.039,0.2205,0.5433,0.1247,0.3945,0.0915,0.3291,0.0748,0.3027,0.0846,0.1446,0.043,0.1764,0.0996,0.4237,0.0792,0.2806,0.0627,0.2235,0.0523,0.1922,0.0442,0.1812,0.0531,0.0913,0.0426,0.146,0.0842,0.3718,0.0603,0.2442,0.0504,0.194
"2026-04-19 10:56:00,775",72050,3.056e-05,4 days 18:13:57,4.163,0.102,30985.0,0.031,0.1419,0.0643,0.3873,0.0433,0.2433,0.0364,0.1827,0.0314,0.1605,0.0319,0.15,0.0391,0.0752,0.0506,0.2633,0.3674,1.0502,0.2056,0.517,0.1191,0.3643,0.0799,0.3081,0.059,0.2765,0.0768,0.144,0.0382,0.2169,0.0781,0.4881,0.0583,0.3285,0.0486,0.2646,0.0436,0.2396,0.0391,0.2251,0.0531,0.0916,0.0337,0.1591,0.0738,0.4259,0.0513,0.2807,0.045,0.2099
"2026-04-19 10:59:28,788",72100,3.054e-05,4 days 18:07:39,4.16,0.104,30985.0,0.034,0.1247,0.067,0.3409,0.0501,0.2091,0.0455,0.1656,0.0389,0.1399,0.0346,0.1292,0.0383,0.0675,0.04,0.2445,0.3046,0.9161,0.1601,0.4405,0.0939,0.3186,0.0578,0.2709,0.0427,0.2532,0.0748,0.1278,0.0274,0.1651,0.0741,0.4357,0.0495,0.2694,0.0373,0.2075,0.0288,0.1839,0.0262,0.1718,0.0524,0.0846,0.0335,0.1426,0.072,0.3752,0.0483,0.2273,0.0401,0.1832
"2026-04-19 11:02:55,951",72150,3.052e-05,4 days 18:01:04,4.143,0.108,30985.0,0.0253,0.1263,0.0615,0.35,0.0375,0.2149,0.0316,0.1614,0.0268,0.141,0.0241,0.1347,0.0394,0.0698,0.0415,0.2625,0.3603,1.0251,0.1954,0.5122,0.1156,0.3616,0.0657,0.3109,0.0473,0.2761,0.0767,0.1306,0.0309,0.1711,0.083,0.4146,0.0538,0.2655,0.0461,0.2123,0.0371,0.1895,0.0331,0.1793,0.0535,0.0885,0.0293,0.1451,0.0614,0.3575,0.0423,0.2321,0.0351,0.1875
"2026-04-19 11:06:24,270",72200,3.049e-05,4 days 17:55:02,4.167,0.107,30985.0,0.0437,0.1417,0.0721,0.3924,0.0582,0.2413,0.0535,0.185,0.0475,0.1568,0.0462,0.1474,0.0405,0.0663,0.073,0.2838,0.3656,1.0514,0.209,0.5382,0.1423,0.3869,0.1059,0.3241,0.0804,0.299,0.082,0.1419,0.0415,0.1701,0.0989,0.4224,0.0764,0.2732,0.0635,0.2126,0.0493,0.1868,0.0437,0.1753,0.0535,0.0902,0.0465,0.1518,0.0886,0.3816,0.0645,0.2408,0.0581,0.187
"2026-04-19 11:09:51,383",72250,3.047e-05,4 days 17:48:35,4.142,0.1,30985.0,0.0394,0.1309,0.0775,0.3902,0.0526,0.235,0.0473,0.1805,0.0423,0.1471,0.0394,0.1381,0.0394,0.0701,0.0817,0.3057,0.4009,1.0789,0.23,0.5651,0.15,0.4011,0.1132,0.3381,0.09,0.317,0.0828,0.1367,0.0536,0.2259,0.1022,0.4688,0.0781,0.317,0.0689,0.2656,0.0598,0.2426,0.0558,0.2327,0.0549,0.0881,0.0515,0.1696,0.0918,0.4051,0.0732,0.27,0.062,0.2114
"2026-04-19 11:13:17,893",72300,3.045e-05,4 days 17:41:59,4.13,0.098,30985.0,0.0333,0.1387,0.0718,0.3977,0.05,0.242,0.0415,0.1836,0.0356,0.1567,0.0345,0.1461,0.0391,0.0653,0.0605,0.2875,0.3717,1.0782,0.2018,0.5505,0.1278,0.3925,0.0817,0.3328,0.0672,0.3,0.0829,0.1339,0.0414,0.1894,0.081,0.4362,0.0666,0.2846,0.0527,0.22,0.042,0.2037,0.042,0.1934,0.0534,0.0809,0.0383,0.1436,0.0727,0.3618,0.0535,0.2339,0.0466,0.1801
"2026-04-19 11:16:44,113",72350,3.042e-05,4 days 17:35:20,4.124,0.106,30985.0,0.038,0.1352,0.0813,0.3488,0.0555,0.213,0.0423,0.1711,0.0392,0.1476,0.0382,0.14,0.0383,0.0628,0.0588,0.2728,0.3267,0.9616,0.1823,0.4895,0.12,0.3622,0.084,0.3077,0.0645,0.2871,0.0766,0.1297,0.0316,0.1754,0.086,0.4088,0.0548,0.2707,0.0435,0.2154,0.0336,0.1943,0.0323,0.1817,0.0531,0.0841,0.0377,0.1517,0.0697,0.3613,0.0522,0.241,0.0454,0.1958
"2026-04-19 11:20:10,957",72400,3.04e-05,4 days 17:29:00,4.136,0.105,30985.0,0.0337,0.1106,0.0642,0.3074,0.0473,0.1961,0.0425,0.1463,0.0356,0.125,0.0329,0.1161,0.0373,0.0698,0.0549,0.2662,0.3705,0.9845,0.2094,0.4851,0.14,0.3455,0.087,0.2991,0.0658,0.2755,0.0749,0.1276,0.0458,0.1658,0.0911,0.3745,0.0617,0.254,0.0523,0.2061,0.0454,0.1825,0.0461,0.1729,0.0507,0.0883,0.0444,0.127,0.0652,0.3068,0.0494,0.1992,0.0431,0.1601
"2026-04-19 11:23:37,768",72450,3.038e-05,4 days 17:22:43,4.136,0.1,30985.0,0.0382,0.1778,0.0897,0.4751,0.0643,0.2918,0.0515,0.2242,0.0447,0.1974,0.039,0.186,0.0424,0.0673,0.0435,0.2715,0.3467,1.0904,0.1899,0.5323,0.1111,0.3789,0.0761,0.3167,0.0504,0.2823,0.0786,0.1293,0.0362,0.1857,0.075,0.4331,0.0557,0.2788,0.0419,0.2274,0.0379,0.2068,0.0369,0.1932,0.0545,0.0862,0.04,0.146,0.0727,0.3803,0.0536,0.2391,0.0495,0.1846
"2026-04-19 11:27:06,661",72500,3.036e-05,4 days 17:17:16,4.178,0.106,30985.0,0.0336,0.1147,0.0626,0.3441,0.0459,0.2075,0.0425,0.1555,0.0371,0.1316,0.0351,0.1209,0.0387,0.0712,0.0566,0.2751,0.3705,1.07,0.2023,0.5364,0.1337,0.3763,0.0951,0.3139,0.0638,0.2897,0.0789,0.1392,0.0376,0.1942,0.0804,0.4079,0.0566,0.2864,0.0472,0.2263,0.0398,0.209,0.0387,0.1995,0.0528,0.0976,0.0335,0.1422,0.0644,0.3304,0.0447,0.2168,0.0388,0.1736
"2026-04-19 11:30:34,004",72550,3.033e-05,4 days 17:11:19,4.147,0.102,30985.0,0.0288,0.1175,0.0716,0.3598,0.0477,0.2024,0.0374,0.156,0.0308,0.1322,0.029,0.124,0.0381,0.0675,0.0592,0.2682,0.3668,1.0165,0.1912,0.5113,0.1231,0.3573,0.0793,0.3066,0.0576,0.2865,0.0791,0.134,0.0391,0.1771,0.0877,0.3809,0.0652,0.2653,0.0535,0.2118,0.0438,0.1929,0.0399,0.1835,0.0504,0.0909,0.0311,0.1508,0.0664,0.3644,0.0473,0.2338,0.041,0.1847
"2026-04-19 11:33:59,197",72600,3.031e-05,4 days 17:04:38,4.104,0.11,30985.0,0.0368,0.1417,0.0815,0.3773,0.0559,0.2348,0.0479,0.1824,0.0392,0.1628,0.0358,0.1502,0.0399,0.07,0.0615,0.2674,0.351,0.9989,0.1929,0.5099,0.1233,0.3684,0.0863,0.311,0.0666,0.2825,0.0795,0.1431,0.0271,0.177,0.0908,0.3917,0.0686,0.2536,0.048,0.2116,0.0336,0.1941,0.0284,0.1826,0.0527,0.0876,0.0246,0.1475,0.0661,0.3507,0.0411,0.2212,0.0325,0.1809
"2026-04-19 11:37:26,833",72650,3.029e-05,4 days 16:58:53,4.153,0.106,30985.0,0.0404,0.1156,0.0686,0.3324,0.0553,0.2001,0.0483,0.1527,0.0452,0.1305,0.0425,0.1208,0.0377,0.062,0.0502,0.2727,0.365,1.0909,0.1884,0.5322,0.1259,0.3632,0.0861,0.3137,0.062,0.2863,0.0773,0.1327,0.0372,0.1788,0.0934,0.4314,0.0682,0.2844,0.0526,0.2264,0.0452,0.1989,0.0372,0.1869,0.0524,0.0845,0.0299,0.1505,0.0683,0.3663,0.0444,0.2404,0.0344,0.186
"2026-04-19 11:40:54,933",72700,3.027e-05,4 days 16:53:23,4.163,0.102,30985.0,0.0341,0.149,0.0702,0.4261,0.0495,0.2538,0.0426,0.195,0.0366,0.1692,0.0343,0.1559,0.0401,0.0687,0.0662,0.3308,0.3598,1.078,0.1973,0.5624,0.1317,0.4256,0.0928,0.3701,0.0701,0.3422,0.0808,0.1358,0.0364,0.2123,0.0909,0.428,0.0684,0.2923,0.0547,0.2468,0.0451,0.2247,0.0404,0.2168,0.0519,0.0863,0.0384,0.1529,0.0844,0.4019,0.0601,0.2583,0.0519,0.1956
"2026-04-19 11:44:22,493",72750,3.024e-05,4 days 16:47:42,4.151,0.103,30985.0,0.0401,0.1407,0.0737,0.3857,0.0576,0.2374,0.052,0.1827,0.0439,0.1599,0.0408,0.146,0.0386,0.0725,0.0702,0.2641,0.3629,1.0803,0.1947,0.5325,0.1309,0.3627,0.0932,0.3094,0.0759,0.282,0.0778,0.1385,0.0441,0.1803,0.0951,0.4276,0.0642,0.2813,0.0588,0.2276,0.049,0.1998,0.0454,0.1873,0.0545,0.0962,0.0413,0.136,0.0896,0.3578,0.0601,0.2329,0.0503,0.1781
"2026-04-19 11:47:50,413",72800,3.022e-05,4 days 16:42:12,4.158,0.103,30985.0,0.0436,0.1247,0.0789,0.3835,0.054,0.2241,0.0492,0.1679,0.0425,0.1422,0.0432,0.1309,0.0387,0.066,0.0563,0.2765,0.3993,1.1024,0.2116,0.5546,0.1344,0.3922,0.0913,0.3186,0.0656,0.2902,0.0838,0.1455,0.0345,0.1795,0.098,0.4501,0.0661,0.2917,0.051,0.2251,0.0398,0.1998,0.0343,0.1879,0.053,0.089,0.0328,0.1465,0.0662,0.3839,0.0467,0.2426,0.0396,0.1927
"2026-04-19 11:51:18,051",72850,3.02e-05,4 days 16:36:39,4.153,0.107,30985.0,0.034,0.1343,0.0715,0.3848,0.0533,0.2296,0.0451,0.1747,0.0385,0.1544,0.0358,0.1419,0.0387,0.0702,0.0473,0.2595,0.3531,0.9779,0.1805,0.4925,0.1171,0.3409,0.0718,0.2909,0.0538,0.2742,0.0752,0.1342,0.0345,0.1569,0.0766,0.3802,0.0556,0.249,0.0458,0.1962,0.0403,0.1729,0.0352,0.1617,0.0504,0.0868,0.0303,0.1611,0.0628,0.3661,0.0436,0.2406,0.036,0.1918
"2026-04-19 11:54:45,697",72900,3.017e-05,4 days 16:31:09,4.153,0.105,30985.0,0.0366,0.141,0.0708,0.3735,0.0497,0.2366,0.0439,0.1842,0.0393,0.16,0.0386,0.1484,0.0408,0.0692,0.0588,0.2778,0.3337,0.9911,0.1926,0.5135,0.1231,0.3719,0.0862,0.3159,0.0677,0.2891,0.0777,0.131,0.0362,0.1736,0.0946,0.423,0.0575,0.2811,0.0505,0.2209,0.0428,0.1946,0.036,0.1793,0.054,0.09,0.0307,0.1596,0.0715,0.374,0.0538,0.249,0.0427,0.1991
"2026-04-19 11:58:12,624",72950,3.015e-05,4 days 16:25:27,4.138,0.11,30985.0,0.0274,0.1407,0.0718,0.4018,0.0486,0.2426,0.0391,0.1843,0.0325,0.1591,0.0292,0.1479,0.0387,0.0653,0.0626,0.2776,0.3777,1.0839,0.2118,0.5197,0.1378,0.3767,0.0993,0.3208,0.0704,0.2899,0.0778,0.1303,0.0387,0.1762,0.1033,0.435,0.0682,0.2789,0.054,0.2241,0.0451,0.1959,0.0386,0.184,0.0539,0.0887,0.0282,0.1507,0.0702,0.3689,0.0514,0.2414,0.0391,0.1936
